192.168.1.140 - - [04/Aug/2025:11:17:36 +0000] "GET /identity/v3/ HTTP/1.1" 200 504 "-" "curl/8.5.0"
192.168.1.140 - - [04/Aug/2025:11:26:04 +0000] "GET /share/v2/67aa2b051a0a4a77984e7e0db962b0fd/snapshots/b5540cf0-3f8c-404a-9086-9b5b5c268e08 HTTP/1.1" 200 1025 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:04 +0000] "DELETE /share/v2/8acd57b4710544ac8268118d23c9ba3e/shares/d28344a7-617e-410e-a2e2-f427f435fd5e HTTP/1.1" 202 312 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:04 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3941 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:04 +0000] "GET /share/v2/8acd57b4710544ac8268118d23c9ba3e/shares/d28344a7-617e-410e-a2e2-f427f435fd5e HTTP/1.1" 200 1719 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:04 +0000] "GET /identity/v3/auth/tokens HTTP/1.1" 200 3936 "-" "python-keystoneclient"
192.168.1.140 - - [04/Aug/2025:11:26:04 +0000] "POST /share/v2/69e0904cbccb4c489c7340fd0942c8a1/types HTTP/1.1" 200 959 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:04 +0000] "POST /share/v2/69e0904cbccb4c489c7340fd0942c8a1/shares HTTP/1.1" 200 1674 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:04 +0000] "GET /share/v2/69e0904cbccb4c489c7340fd0942c8a1/shares/e2398afe-4e4c-48e5-a8ec-68884868de4b HTTP/1.1" 200 1671 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:06 +0000] "GET /share/v2/2970ad7521a64954bbe4d9258ece46a3/snapshots/9220ebe5-0e46-4802-b0e4-a5e686323048 HTTP/1.1" 200 1025 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:06 +0000] "GET /identity/v3/projects/2970ad7521a64954bbe4d9258ece46a3 HTTP/1.1" 200 646 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:06 +0000] "GET /identity/v3/domains?name=Default HTTP/1.1" 200 560 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:06 +0000] "POST /identity/v3/users HTTP/1.1" 201 685 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:06 +0000] "GET /identity/v3/roles HTTP/1.1" 200 1935 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:06 +0000] "PUT /identity/v3/projects/2970ad7521a64954bbe4d9258ece46a3/users/60dd05b374c145cc9feb047f828a77e4/roles/0c48998f86eb4933a085cf08f68cf572 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:06 +0000] "POST /share/v2/dd6eab7456aa4a088dcb7668bbc42753/types HTTP/1.1" 200 969 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:06 +0000] "POST /share/v2/2970ad7521a64954bbe4d9258ece46a3/shares HTTP/1.1" 200 1581 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:06 +0000] "GET /share/v2/2970ad7521a64954bbe4d9258ece46a3/shares/42edc87a-cc53-480a-ad3a-a3f31d3bf670 HTTP/1.1" 200 1578 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:06 +0000] "POST /share/v2/dd6eab7456aa4a088dcb7668bbc42753/shares/42edc87a-cc53-480a-ad3a-a3f31d3bf670/action HTTP/1.1" 400 492 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:06 +0000] "GET /share/v2/2970ad7521a64954bbe4d9258ece46a3/share-replicas/detail?share_id=42edc87a-cc53-480a-ad3a-a3f31d3bf670 HTTP/1.1" 200 321 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:06 +0000] "DELETE /share/v2/2970ad7521a64954bbe4d9258ece46a3/shares/42edc87a-cc53-480a-ad3a-a3f31d3bf670 HTTP/1.1" 202 312 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:06 +0000] "GET /share/v2/2970ad7521a64954bbe4d9258ece46a3/shares/42edc87a-cc53-480a-ad3a-a3f31d3bf670 HTTP/1.1" 404 384 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:06 +0000] "DELETE /share/v2/dd6eab7456aa4a088dcb7668bbc42753/types/2587d324-db3a-4b0e-a0a5-aa80244f3fc3 HTTP/1.1" 202 312 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:06 +0000] "GET /share/v2/dd6eab7456aa4a088dcb7668bbc42753/types/2587d324-db3a-4b0e-a0a5-aa80244f3fc3 HTTP/1.1" 404 373 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:06 +0000] "POST /share/v2/2970ad7521a64954bbe4d9258ece46a3/shares/05892ba8-cab4-42e3-9772-cbee42b4428f/action HTTP/1.1" 200 610 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:07 +0000] "GET /share/v2/2970ad7521a64954bbe4d9258ece46a3/share-access-rules?share_id=05892ba8-cab4-42e3-9772-cbee42b4428f HTTP/1.1" 200 565 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:07 +0000] "GET /share/v2/67aa2b051a0a4a77984e7e0db962b0fd/snapshots/b5540cf0-3f8c-404a-9086-9b5b5c268e08 HTTP/1.1" 404 384 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:07 +0000] "GET /share/v2/8acd57b4710544ac8268118d23c9ba3e/shares/d28344a7-617e-410e-a2e2-f427f435fd5e HTTP/1.1" 404 384 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:07 +0000] "POST /share/v2/67aa2b051a0a4a77984e7e0db962b0fd/snapshots HTTP/1.1" 202 1029 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:07 +0000] "GET /share/v2/67aa2b051a0a4a77984e7e0db962b0fd/snapshots/1524afa1-f644-4fc0-b4b3-d408aab0f786 HTTP/1.1" 200 1023 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:07 +0000] "POST /share/v2/97de32ef603e469a93ee8209fe0bc36b/shares HTTP/1.1" 200 1619 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:07 +0000] "GET /share/v2/97de32ef603e469a93ee8209fe0bc36b/shares/0119b3cc-7a68-46e4-ae81-ba13329766d7 HTTP/1.1" 200 1619 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:07 +0000] "GET /share/v2/69e0904cbccb4c489c7340fd0942c8a1/messages HTTP/1.1" 200 5936 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:07 +0000] "DELETE /share/v2/69e0904cbccb4c489c7340fd0942c8a1/messages/5132b73f-e243-41a3-b5aa-59b9572edb59 HTTP/1.1" 204 295 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:07 +0000] "GET /share/v2/69e0904cbccb4c489c7340fd0942c8a1/messages/5132b73f-e243-41a3-b5aa-59b9572edb59 HTTP/1.1" 404 417 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:07 +0000] "DELETE /share/v2/69e0904cbccb4c489c7340fd0942c8a1/shares/e2398afe-4e4c-48e5-a8ec-68884868de4b HTTP/1.1" 202 312 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:08 +0000] "POST /share/v2/69e0904cbccb4c489c7340fd0942c8a1/types HTTP/1.1" 200 961 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:08 +0000] "POST /share/v2/69e0904cbccb4c489c7340fd0942c8a1/shares HTTP/1.1" 200 1674 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:08 +0000] "GET /share/v2/69e0904cbccb4c489c7340fd0942c8a1/shares/bf63b80f-f567-45a5-9472-f94131484969 HTTP/1.1" 200 1674 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:10 +0000] "GET /share/v2/2970ad7521a64954bbe4d9258ece46a3/share-access-rules?share_id=05892ba8-cab4-42e3-9772-cbee42b4428f HTTP/1.1" 200 580 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:10 +0000] "POST /share/v2/2970ad7521a64954bbe4d9258ece46a3/resource-locks HTTP/1.1" 409 416 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:10 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3841 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:10 +0000] "GET /identity/v3/auth/tokens HTTP/1.1" 200 3836 "-" "python-keystoneclient"
192.168.1.140 - - [04/Aug/2025:11:26:10 +0000] "POST /share/v2/2970ad7521a64954bbe4d9258ece46a3/resource-locks HTTP/1.1" 409 416 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:10 +0000] "POST /share/v2/2970ad7521a64954bbe4d9258ece46a3/shares/05892ba8-cab4-42e3-9772-cbee42b4428f/action HTTP/1.1" 202 312 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:10 +0000] "GET /share/v2/2970ad7521a64954bbe4d9258ece46a3/share-access-rules?share_id=05892ba8-cab4-42e3-9772-cbee42b4428f HTTP/1.1" 200 588 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:10 +0000] "GET /share/v2/67aa2b051a0a4a77984e7e0db962b0fd/snapshots/1524afa1-f644-4fc0-b4b3-d408aab0f786 HTTP/1.1" 200 1024 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:10 +0000] "POST /share/v2/3e3587a09b4041cabd0a0a8b03881318/shares/f05d4e77-9007-42b9-b8bd-62f7d7451a82/action HTTP/1.1" 202 312 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:10 +0000] "POST /share/v2/67aa2b051a0a4a77984e7e0db962b0fd/shares/f05d4e77-9007-42b9-b8bd-62f7d7451a82/action HTTP/1.1" 409 487 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:10 +0000] "GET /share/v2/97de32ef603e469a93ee8209fe0bc36b/shares/0119b3cc-7a68-46e4-ae81-ba13329766d7 HTTP/1.1" 200 1633 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:10 +0000] "GET /share/v2/97de32ef603e469a93ee8209fe0bc36b/shares/0119b3cc-7a68-46e4-ae81-ba13329766d7 HTTP/1.1" 200 1633 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:10 +0000] "POST /share/v2/3e3587a09b4041cabd0a0a8b03881318/shares/f05d4e77-9007-42b9-b8bd-62f7d7451a82/action HTTP/1.1" 202 312 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:10 +0000] "PUT /share/v2/8acd57b4710544ac8268118d23c9ba3e/shares/0119b3cc-7a68-46e4-ae81-ba13329766d7 HTTP/1.1" 200 1704 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:10 +0000] "GET /share/v2/b9a636f93a5d4078a1bec04a03e0a098/shares/0119b3cc-7a68-46e4-ae81-ba13329766d7 HTTP/1.1" 200 1633 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:10 +0000] "DELETE /share/v2/67aa2b051a0a4a77984e7e0db962b0fd/snapshots/1524afa1-f644-4fc0-b4b3-d408aab0f786 HTTP/1.1" 202 312 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:10 +0000] "GET /share/v2/97de32ef603e469a93ee8209fe0bc36b/share-replicas/detail?share_id=0119b3cc-7a68-46e4-ae81-ba13329766d7 HTTP/1.1" 200 321 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:10 +0000] "GET /share/v2/67aa2b051a0a4a77984e7e0db962b0fd/snapshots/1524afa1-f644-4fc0-b4b3-d408aab0f786 HTTP/1.1" 200 1023 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:10 +0000] "DELETE /share/v2/97de32ef603e469a93ee8209fe0bc36b/shares/0119b3cc-7a68-46e4-ae81-ba13329766d7 HTTP/1.1" 202 312 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:10 +0000] "GET /share/v2/97de32ef603e469a93ee8209fe0bc36b/shares/0119b3cc-7a68-46e4-ae81-ba13329766d7 HTTP/1.1" 200 1632 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:11 +0000] "GET /share/v2/69e0904cbccb4c489c7340fd0942c8a1/shares/bf63b80f-f567-45a5-9472-f94131484969 HTTP/1.1" 200 1671 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:13 +0000] "GET /share/v2/2970ad7521a64954bbe4d9258ece46a3/share-access-rules?share_id=05892ba8-cab4-42e3-9772-cbee42b4428f HTTP/1.1" 200 318 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:13 +0000] "POST /share/v1/2970ad7521a64954bbe4d9258ece46a3/shares/05892ba8-cab4-42e3-9772-cbee42b4428f/action HTTP/1.1" 400 397 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:13 +0000] "POST /share/v2/2970ad7521a64954bbe4d9258ece46a3/shares/05892ba8-cab4-42e3-9772-cbee42b4428f/action HTTP/1.1" 400 410 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:13 +0000] "POST /share/v1/2970ad7521a64954bbe4d9258ece46a3/shares/05892ba8-cab4-42e3-9772-cbee42b4428f/action HTTP/1.1" 400 400 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:13 +0000] "POST /share/v2/2970ad7521a64954bbe4d9258ece46a3/shares/05892ba8-cab4-42e3-9772-cbee42b4428f/action HTTP/1.1" 400 407 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:13 +0000] "POST /share/v1/2970ad7521a64954bbe4d9258ece46a3/shares/05892ba8-cab4-42e3-9772-cbee42b4428f/action HTTP/1.1" 400 378 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:13 +0000] "POST /share/v2/2970ad7521a64954bbe4d9258ece46a3/shares/05892ba8-cab4-42e3-9772-cbee42b4428f/action HTTP/1.1" 400 411 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:13 +0000] "POST /share/v1/2970ad7521a64954bbe4d9258ece46a3/shares/05892ba8-cab4-42e3-9772-cbee42b4428f/action HTTP/1.1" 400 400 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:13 +0000] "POST /share/v2/2970ad7521a64954bbe4d9258ece46a3/shares/05892ba8-cab4-42e3-9772-cbee42b4428f/action HTTP/1.1" 400 407 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:13 +0000] "POST /share/v1/2970ad7521a64954bbe4d9258ece46a3/shares/05892ba8-cab4-42e3-9772-cbee42b4428f/action HTTP/1.1" 400 400 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:13 +0000] "POST /share/v2/2970ad7521a64954bbe4d9258ece46a3/shares/05892ba8-cab4-42e3-9772-cbee42b4428f/action HTTP/1.1" 400 411 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:13 +0000] "POST /share/v1/2970ad7521a64954bbe4d9258ece46a3/shares/05892ba8-cab4-42e3-9772-cbee42b4428f/action HTTP/1.1" 400 406 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:13 +0000] "POST /share/v2/2970ad7521a64954bbe4d9258ece46a3/shares/05892ba8-cab4-42e3-9772-cbee42b4428f/action HTTP/1.1" 400 411 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:13 +0000] "POST /share/v1/2970ad7521a64954bbe4d9258ece46a3/shares/05892ba8-cab4-42e3-9772-cbee42b4428f/action HTTP/1.1" 400 378 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:13 +0000] "POST /share/v2/2970ad7521a64954bbe4d9258ece46a3/shares/05892ba8-cab4-42e3-9772-cbee42b4428f/action HTTP/1.1" 400 411 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:13 +0000] "POST /share/v1/2970ad7521a64954bbe4d9258ece46a3/shares/05892ba8-cab4-42e3-9772-cbee42b4428f/action HTTP/1.1" 400 376 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:13 +0000] "POST /share/v2/2970ad7521a64954bbe4d9258ece46a3/shares/05892ba8-cab4-42e3-9772-cbee42b4428f/action HTTP/1.1" 400 409 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:13 +0000] "POST /share/v1/2970ad7521a64954bbe4d9258ece46a3/shares/05892ba8-cab4-42e3-9772-cbee42b4428f/action HTTP/1.1" 400 391 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:13 +0000] "POST /share/v2/2970ad7521a64954bbe4d9258ece46a3/shares/05892ba8-cab4-42e3-9772-cbee42b4428f/action HTTP/1.1" 400 421 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:13 +0000] "POST /share/v1/2970ad7521a64954bbe4d9258ece46a3/shares/05892ba8-cab4-42e3-9772-cbee42b4428f/action HTTP/1.1" 400 388 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:13 +0000] "POST /share/v2/2970ad7521a64954bbe4d9258ece46a3/shares/05892ba8-cab4-42e3-9772-cbee42b4428f/action HTTP/1.1" 400 415 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:13 +0000] "POST /share/v1/2970ad7521a64954bbe4d9258ece46a3/shares/05892ba8-cab4-42e3-9772-cbee42b4428f/action HTTP/1.1" 400 403 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:13 +0000] "POST /share/v2/2970ad7521a64954bbe4d9258ece46a3/shares/05892ba8-cab4-42e3-9772-cbee42b4428f/action HTTP/1.1" 400 430 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:13 +0000] "POST /share/v1/2970ad7521a64954bbe4d9258ece46a3/shares/05892ba8-cab4-42e3-9772-cbee42b4428f/action HTTP/1.1" 400 403 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:13 +0000] "POST /share/v2/2970ad7521a64954bbe4d9258ece46a3/shares/05892ba8-cab4-42e3-9772-cbee42b4428f/action HTTP/1.1" 400 404 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:13 +0000] "POST /share/v1/2970ad7521a64954bbe4d9258ece46a3/shares/05892ba8-cab4-42e3-9772-cbee42b4428f/action HTTP/1.1" 200 492 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:13 +0000] "POST /share/v1/2970ad7521a64954bbe4d9258ece46a3/shares/05892ba8-cab4-42e3-9772-cbee42b4428f/action HTTP/1.1" 200 447 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:13 +0000] "GET /share/v2/67aa2b051a0a4a77984e7e0db962b0fd/snapshots/1524afa1-f644-4fc0-b4b3-d408aab0f786 HTTP/1.1" 404 384 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:13 +0000] "GET /share/v2/97de32ef603e469a93ee8209fe0bc36b/shares/0119b3cc-7a68-46e4-ae81-ba13329766d7 HTTP/1.1" 404 384 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:13 +0000] "POST /share/v2/67aa2b051a0a4a77984e7e0db962b0fd/snapshots HTTP/1.1" 202 1030 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:14 +0000] "GET /share/v2/67aa2b051a0a4a77984e7e0db962b0fd/snapshots/f199dc3f-30d1-4d51-986c-316f013d15fd HTTP/1.1" 200 1024 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:14 +0000] "DELETE /identity/v3/users/bed8fa8a225c4826bad20c3682a88b9d HTTP/1.1" 404 363 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:14 +0000] "DELETE /identity/v3/users/c1d6060dff1041c18031b9efa0563cd2 HTTP/1.1" 404 363 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:14 +0000] "DELETE /identity/v3/users/3d89cbd05e154ba7b4695800f0a43148 HTTP/1.1" 404 363 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:14 +0000] "DELETE /identity/v3/users/5574eb98c2f343b2a5ac30be47c3e072 HTTP/1.1" 404 363 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:14 +0000] "DELETE /identity/v3/users/f1e9ed6af2444616ae80289ea440fee7 HTTP/1.1" 404 363 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:14 +0000] "DELETE /identity/v3/users/674a23d4c30e4c57bb62a9825de2af8b HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:14 +0000] "DELETE /share/v2/8acd57b4710544ac8268118d23c9ba3e/types/7537e057-784e-4dc5-b1d9-b4b3f9fcb7dc HTTP/1.1" 202 312 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:14 +0000] "GET /share/v2/8acd57b4710544ac8268118d23c9ba3e/types/7537e057-784e-4dc5-b1d9-b4b3f9fcb7dc HTTP/1.1" 404 373 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:14 +0000] "GET /share/v2/69e0904cbccb4c489c7340fd0942c8a1/messages HTTP/1.1" 200 5936 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:14 +0000] "GET /share/v2/69e0904cbccb4c489c7340fd0942c8a1/messages HTTP/1.1" 200 5936 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:14 +0000] "DELETE /identity/v3/users/51f5af831be744e4ae7606da4dbcc29f HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:14 +0000] "DELETE /share/v2/69e0904cbccb4c489c7340fd0942c8a1/shares/bf63b80f-f567-45a5-9472-f94131484969 HTTP/1.1" 202 312 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:14 +0000] "POST /share/v2/69e0904cbccb4c489c7340fd0942c8a1/types HTTP/1.1" 200 961 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:14 +0000] "DELETE /identity/v3/users/6fb035becf3c4149a4eb68063573b05c HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:14 +0000] "DELETE /identity/v3/users/9873cd1ca6eb41b48c366f22a1773901 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:14 +0000] "POST /share/v2/69e0904cbccb4c489c7340fd0942c8a1/shares HTTP/1.1" 200 1676 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:14 +0000] "GET /share/v2/69e0904cbccb4c489c7340fd0942c8a1/shares/d29ec6db-7a70-4f2b-8441-0d6e47f7ea36 HTTP/1.1" 200 1676 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:14 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3869 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:14 +0000] "GET /identity/v3/auth/tokens HTTP/1.1" 200 3864 "-" "python-keystoneclient"
192.168.1.140 - - [04/Aug/2025:11:26:14 +0000] "GET /networking/v2.0/security-groups?tenant_id=8acd57b4710544ac8268118d23c9ba3e&name=default HTTP/1.1" 200 3152 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:14 +0000] "DELETE /networking/v2.0/security-groups/f5351e44-434c-44aa-8a1f-ca8b708e4b8f HTTP/1.1" 204 181 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:14 +0000] "DELETE /identity/v3/projects/8acd57b4710544ac8268118d23c9ba3e HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:14 +0000] "GET /networking/v2.0/security-groups?tenant_id=b9a636f93a5d4078a1bec04a03e0a098&name=default HTTP/1.1" 200 3152 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:14 +0000] "DELETE /networking/v2.0/security-groups/e4bccd4c-7db3-4084-a953-cf2217083612 HTTP/1.1" 204 181 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:15 +0000] "DELETE /identity/v3/projects/b9a636f93a5d4078a1bec04a03e0a098 HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:15 +0000] "GET /networking/v2.0/security-groups?tenant_id=97de32ef603e469a93ee8209fe0bc36b&name=default HTTP/1.1" 200 3152 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:15 +0000] "DELETE /networking/v2.0/security-groups/56184d12-74d3-4254-baa4-310e5e1a88fa HTTP/1.1" 204 181 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:15 +0000] "DELETE /identity/v3/projects/97de32ef603e469a93ee8209fe0bc36b HTTP/1.1" 204 201 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:15 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3869 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:15 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3869 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:15 +0000] "GET /identity/v3/domains?name=Default HTTP/1.1" 200 560 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:15 +0000] "POST /identity/v3/projects HTTP/1.1" 201 665 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:15 +0000] "POST /identity/v3/users HTTP/1.1" 201 567 "-" "python-urllib3/1.26.20"
192.168.1.140 - - [04/Aug/2025:11:26:15 +0000] "GET /identity/v3/roles HTTP/1.1" 200 1935 "-" "python-urllib3/1.26.20"
