192.168.1.134 - - [27/Aug/2025:00:17:45 +0000] "GET /identity/v3/ HTTP/1.1" 200 504 "-" "curl/7.81.0"
192.168.1.134 - - [27/Aug/2025:00:20:21 +0000] "POST /compute/v2.1/flavors HTTP/1.1" 200 831 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:21 +0000] "POST /compute/v2.1/flavors/d1/os-extra_specs HTTP/1.1" 200 463 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:21 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:21 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3874 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:21 +0000] "GET /compute/v2.1 HTTP/1.1" 200 810 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:21 +0000] "GET /identity/v3/auth/tokens HTTP/1.1" 200 3869 "-" "python-keystoneclient"
192.168.1.134 - - [27/Aug/2025:00:20:21 +0000] "POST /compute/v2.1/flavors HTTP/1.1" 200 831 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:21 +0000] "POST /compute/v2.1/flavors/d2/os-extra_specs HTTP/1.1" 200 463 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:21 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:21 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3874 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:21 +0000] "GET /compute/v2.1 HTTP/1.1" 200 810 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:21 +0000] "GET /identity/v3/auth/tokens HTTP/1.1" 200 3869 "-" "python-keystoneclient"
192.168.1.134 - - [27/Aug/2025:00:20:21 +0000] "POST /compute/v2.1/flavors HTTP/1.1" 200 831 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:21 +0000] "POST /compute/v2.1/flavors/d3/os-extra_specs HTTP/1.1" 200 463 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:21 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:21 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3874 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:21 +0000] "GET /compute/v2.1 HTTP/1.1" 200 810 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:21 +0000] "GET /identity/v3/auth/tokens HTTP/1.1" 200 3869 "-" "python-keystoneclient"
192.168.1.134 - - [27/Aug/2025:00:20:21 +0000] "POST /compute/v2.1/flavors HTTP/1.1" 200 831 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:21 +0000] "POST /compute/v2.1/flavors/d4/os-extra_specs HTTP/1.1" 200 463 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:21 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:21 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3874 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:21 +0000] "GET /compute/v2.1 HTTP/1.1" 200 810 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:21 +0000] "GET /identity/v3/auth/tokens HTTP/1.1" 200 3869 "-" "python-keystoneclient"
192.168.1.134 - - [27/Aug/2025:00:20:21 +0000] "GET /compute/v2.1/flavors/detail?is_public=True HTTP/1.1" 200 2558 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:21 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:21 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3874 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:21 +0000] "GET /compute/v2.1 HTTP/1.1" 200 810 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:22 +0000] "GET /identity/v3/auth/tokens HTTP/1.1" 200 3869 "-" "python-keystoneclient"
192.168.1.134 - - [27/Aug/2025:00:20:21 +0000] "POST /compute/v2.1/flavors HTTP/1.1" 200 829 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:22 +0000] "POST /compute/v2.1/flavors/1/os-extra_specs HTTP/1.1" 200 463 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:22 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:22 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3874 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:22 +0000] "GET /compute/v2.1 HTTP/1.1" 200 810 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:22 +0000] "GET /identity/v3/auth/tokens HTTP/1.1" 200 3869 "-" "python-keystoneclient"
192.168.1.134 - - [27/Aug/2025:00:20:22 +0000] "POST /compute/v2.1/flavors HTTP/1.1" 200 832 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:22 +0000] "POST /compute/v2.1/flavors/2/os-extra_specs HTTP/1.1" 200 463 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:22 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:22 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3874 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:22 +0000] "GET /compute/v2.1 HTTP/1.1" 200 810 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:22 +0000] "GET /identity/v3/auth/tokens HTTP/1.1" 200 3869 "-" "python-keystoneclient"
192.168.1.134 - - [27/Aug/2025:00:20:22 +0000] "POST /compute/v2.1/flavors HTTP/1.1" 200 833 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:22 +0000] "POST /compute/v2.1/flavors/3/os-extra_specs HTTP/1.1" 200 463 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:22 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:22 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3874 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:22 +0000] "GET /compute/v2.1 HTTP/1.1" 200 810 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:22 +0000] "GET /identity/v3/auth/tokens HTTP/1.1" 200 3869 "-" "python-keystoneclient"
192.168.1.134 - - [27/Aug/2025:00:20:22 +0000] "POST /compute/v2.1/flavors HTTP/1.1" 200 832 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:22 +0000] "POST /compute/v2.1/flavors/4/os-extra_specs HTTP/1.1" 200 463 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:22 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:22 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3874 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:22 +0000] "GET /compute/v2.1 HTTP/1.1" 200 810 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:22 +0000] "GET /identity/v3/auth/tokens HTTP/1.1" 200 3869 "-" "python-keystoneclient"
192.168.1.134 - - [27/Aug/2025:00:20:22 +0000] "POST /compute/v2.1/flavors HTTP/1.1" 200 835 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:22 +0000] "POST /compute/v2.1/flavors/5/os-extra_specs HTTP/1.1" 200 463 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:21 +0000] "GET /image HTTP/1.1" 300 1621 "-" "curl/7.81.0"
192.168.1.134 - - [27/Aug/2025:00:20:24 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:24 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3874 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:24 +0000] "GET /image HTTP/1.1" 300 1621 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:24 +0000] "GET /identity HTTP/1.1" 300 579 "-" "glance/29.0.1.dev9 keystonemiddleware.auth_token/10.7.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:24 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3692 "-" "glance/29.0.1.dev9 keystonemiddleware.auth_token/10.7.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:24 +0000] "GET /identity/v3/auth/tokens HTTP/1.1" 200 3869 "-" "python-keystoneclient"
192.168.1.134 - - [27/Aug/2025:00:20:24 +0000] "POST /image/v2/images HTTP/1.1" 201 1191 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:24 +0000] "PUT /image/v2/images/85fb4cce-a49f-4830-acf5-ebcc96a34f51/file HTTP/1.1" 204 221 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:25 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:25 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3874 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:25 +0000] "POST /image/v2/images HTTP/1.1" 201 1191 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:25 +0000] "PUT /image/v2/images/f2ce06ba-f2b2-45cb-a640-c5dbfb3b1507/file HTTP/1.1" 204 221 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:26 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:26 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3874 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:26 +0000] "POST /image/v2/images HTTP/1.1" 201 1191 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:26 +0000] "PUT /image/v2/images/98e79faa-6e24-4bca-9758-7f52e9a211b0/file HTTP/1.1" 204 221 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:26 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:26 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3874 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:26 +0000] "GET /compute/v2.1 HTTP/1.1" 200 810 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:26 +0000] "GET /identity/v3/auth/tokens HTTP/1.1" 200 3869 "-" "python-keystoneclient"
192.168.1.134 - - [27/Aug/2025:00:20:26 +0000] "GET /compute/v2.1/flavors/detail?is_public=True HTTP/1.1" 200 4684 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:27 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:27 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3874 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:27 +0000] "GET /compute/v2.1 HTTP/1.1" 200 810 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:27 +0000] "GET /identity/v3/auth/tokens HTTP/1.1" 200 3869 "-" "python-keystoneclient"
192.168.1.134 - - [27/Aug/2025:00:20:27 +0000] "POST /compute/v2.1/flavors HTTP/1.1" 200 850 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:27 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:27 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3874 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:27 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:27 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3874 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:27 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:27 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3874 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:27 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:27 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3874 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:27 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:27 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3874 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:28 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:28 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3874 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:28 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:28 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3874 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:28 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:28 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3874 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:28 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:28 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3874 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:28 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:28 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3874 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:28 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:28 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3874 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:29 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:29 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3874 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:29 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:29 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3874 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:29 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:29 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3874 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:29 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:29 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3874 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:29 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:29 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3874 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:30 +0000] "GET /identity HTTP/1.1" 300 579 "-" "placement/unknown keystonemiddleware.auth_token/10.7.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:30 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:30 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3874 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:30 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3943 "-" "placement/unknown keystonemiddleware.auth_token/10.7.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:30 +0000] "GET /identity/v3/auth/tokens HTTP/1.1" 200 3933 "-" "python-keystoneclient"
192.168.1.134 - - [27/Aug/2025:00:20:30 +0000] "GET /placement/resource_providers?in_tree=a06bd9d8-ad7d-444c-915b-0adb46894d82 HTTP/1.1" 200 319 "-" "nova-compute keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:30 +0000] "POST /placement/resource_providers HTTP/1.1" 200 1299 "-" "nova-compute keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:30 +0000] "GET /placement/resource_providers/a06bd9d8-ad7d-444c-915b-0adb46894d82/allocations HTTP/1.1" 200 346 "-" "nova-compute keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:30 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:30 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3874 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:30 +0000] "GET /identity HTTP/1.1" 300 579 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:30 +0000] "POST /identity/v3/auth/tokens HTTP/1.1" 201 3874 "-" "openstacksdk/4.0.1 keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
192.168.1.134 - - [27/Aug/2025:00:20:30 +0000] "PUT /placement/resource_providers/a06bd9d8-ad7d-444c-915b-0adb46894d82/inventories HTTP/1.1" 200 761 "-" "nova-compute keystoneauth1/5.8.1 python-requests/2.32.3 CPython/3.10.12"
